StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q93,Q95,Q97,Q99,Q101,Q103,Q105,Q107,Q109,Q111,Q113,Q115,Q117,Q119,Q121,Q123,Q125,Q127,Q129,Q131,Basketball Time_First Click,Basketball Time_Last Click,Basketball Time_Page Submit,Basketball Time_Click Count,Sister P1 Time_First Click,Sister P1 Time_Last Click,Sister P1 Time_Page Submit,Sister P1 Time_Click Count,Sex Pref,Basketball T1 Belief_1,Basketball  T1Action_1,Basketball T1Emotion,AC1:BB,AC1:BB_DO,AC2:BB,AC2:BB_DO,AC3:BB,AC3:BB_DO,AC4:BB,AC4:BB_DO,AC5:BB,AC5:BB_DO,Basketball T2 Belief_1,Basketball T2Action_1,Basketball T2Emotion,Basketball T3 Action_1,Basketball T4_1,Sister P2 Time_First Click,Sister P2 Time_Last Click,Sister P2 Time_Page Submit,Sister P2 Time_Click Count,Sister P3 Time_First Click,Sister P3 Time_Last Click,Sister P3 Time_Page Submit,Sister P3 Time_Click Count,Sister T1 Belief_1,Sister T1 Action_1,Sister T1 Emotions,AC1:S,AC2:S,AC2:S_DO,AC3:S,AC3:S_DO,AC4:S,AC4:S_DO,AC5:S,AC5:S_DO,Sister T2 Belief_1,Sister T2 Action_1,Sister T2 Emotions,Sister T3 Action_1,Sister T4 Action_1,Female Rom Time_First Click,Female Rom Time_Last Click,Female Rom Time_Page Submit,Female Rom Time_Click Count,Male Rom Time_First Click,Male Rom Time_Last Click,Male Rom Time_Page Submit,Male Rom Time_Click Count,Partner T1 Belief_1,Partner T1 Action_1,Partner T1 Emotion,AC 1 Partner,AC 1 Partner_DO,AC 2 Partner,AC 3 Partner,AC 3 Partner_DO,AC 4 Partner,AC 4 Partner_DO,AC 5 Partner,Partner T2 Belief_1,Partner T2 Action_1,Partner T2 Emotions,Partner T3 Action_1,Partner T4 Action_1,Age,Sex,Siblings,Sons,Daughters,Rel Status,Ed,Income,MTurk ID,Feedback,SC0,SC1,SC2,SC3,SC4,BotCheckUS,Attention Check Basketball,Attention Check Sister,Attention Check Partner,MTurkCode,FL_129_DO,FL_38_DO,FL_32_DO,FL_241_DO,VowelTest_DO,T1DependentVariables:Basketball_DO,AttentionCheck:Basketball_DO,T2DependentVariables:Basketball_DO,T1DependentVariables:Sister_DO,AttentionCheck:Sister_DO,T2DependentVariables:Sister_DO,T1DependentVariables:Partner_DO,AttentionCheck:Partner_DO,T2DependentVariables:Partner_DO
2020-12-28 12:35:53,2020-12-28 12:43:57,IP Address,68.11.168.140,100,483,True,2020-12-28 12:43:57,R_pFs0FtjUAk6lrIB,,,,,30.1011962890625,-92.011199951171875,anonymous,EN,,,,,,,,,,,,,,,,,,ie,,,102.373,143.058,187.307,2,,,,,,40,55,"Angry,Scared,Tired,Distressed,Devious",,,,,None of them did,All of them did|None of them did|Half of them did|Three of them did,Sexual assault,Sexual assault|Theft|Cheating|Accepting bribes,Very succesful,Very unsuccessful|Much smaller|Very succesful|Much larger,65,65,"Sad,Suicidal,Depressed,Scared,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Male,2,0,0,Single,High school (secondary school),15000,AW0MG225VXWCN,,0,1,3,0,0,1,3,,,70694373,BasketballVignette,Crying:Basketball,,,Q127,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC4:BB|AC3:BB|AC5:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 12:35:36,2020-12-28 12:43:58,IP Address,45.26.19.0,100,501,True,2020-12-28 12:43:58,R_2E5KhTkkjmg21AQ,,,,,37.6678009033203125,-97.3600006103515625,anonymous,EN,,,,,,,,,,,oea,,,,,,,,,,,,,,0,0,30.955,0,,,,,,,,,,,,,,,,,,,,0,0,84.241,0,0,0,47.86,0,58,27,"Calm,Neutral",False,Stealing from you,Drug use|Groping her|Drinking and driving|Stealing from you,,,Your mother,Your father|Your mother|You best friend|Your brother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,,1,,,SisterVignettePage1,,,,Q113,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC1:S|AC2:S|AC4:S,,,,
2020-12-28 12:38:08,2020-12-28 12:44:08,IP Address,24.15.204.121,100,359,True,2020-12-28 12:44:08,R_1PRi2kqn0dFFSNr,,,,,41.8972015380859375,-87.619598388671875,anonymous,EN,,,,,,,,,,,,,,oe,,,,,,,,,,,3.989,10.915,24.682,2,,,,,,,,,,,,,,,,,,,,3.628,11.159,31.197,2,4.181,8.134,50.453,2,33,50,"Angry,Mentally ill,Depressed,Scared,Distressed,Devious,Jealous",True,,,,,Your mother,Your brother|Your father|Your mother|You best friend,Jealous,Scared|Happy|Jealous|Intelligent,67,88,"Sad,Depressed,Scared,Distressed,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,36,Male,1,0,0,Single,Bachelor's degree,35000,A3V4AW6DGWBHDO,,0,1,0,3,0,1,,3,,10403939,SisterVignettePage1,,CryingandBehaviorChange:Sister,,Q119,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC5:S|AC1:S|AC4:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
2020-12-28 12:24:48,2020-12-28 12:44:11,IP Address,67.186.183.118,100,1162,True,2020-12-28 12:44:11,R_3G2PK5ppXxSceaZ,,,,,41.548095703125,-73.00119781494140625,anonymous,EN,,,,,,,,,,,,,,,,,ae,,,,3.409,5.687,69.039,2,,,,,,10,5,"Angry,Distressed,Devious,Jealous",The star player on your college's basketball team,Your sister|The president of the college|The coach of your college's basketball team|The star player on your college's basketball team,Hard to deal with,Shy|Easy going|Unselfish|Hard to deal with,None of them did,All of them did|Half of them did|None of them did|Three of them did,,,,,55,60,"Angry,Sad,Suicidal,Mentally ill,Depressed,Distressed",100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,2,0,0,Unmarried in a long-term relationship,High school (secondary school),32000,A2GXLM74C7BDI8,,0,1,3,0,0,1,3,,,29213821,BasketballVignette,SuicideAttempt:Basketball,,,Q125,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC1:BB|AC2:BB|AC3:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:21:07,2020-12-28 12:44:12,IP Address,73.115.76.101,100,1384,True,2020-12-28 12:44:12,R_ZaCgmOD7E6GKAox,,,,,29.7754058837890625,-95.59799957275390625,anonymous,EN,,,,,,,,,,,,,,,ea,,,,,,17.065,126.221,181.272,5,,,,,,4,5,"Angry,Mentally ill,Jealous",,,Hard to deal with,Easy going|Shy|Hard to deal with|Unselfish,None of them did,None of them did|Half of them did|All of them did|Three of them did,,,Very succesful,Very succesful|Much larger|Much smaller|Very unsuccessful,4,4,"Depressed,Tired,Distressed",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Female,0,1,0,Married,Bachelor's degree,45000,A2Y7RA3JIQXV6M,,0,1,3,0,0,1,3,,,36144845,BasketballVignette,Depression:Basketball,,,Q121,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC5:BB|AC2:BB|AC3:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:42:25,2020-12-28 12:44:17,IP Address,217.138.208.148,100,111,True,2020-12-28 12:44:17,R_zeFcbocEh6WSjnz,,,,,40.7156982421875,-74,anonymous,EN,,,,,,,,,,,,,,oe,,,,,,,5.72,7.303,8.047,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,,,,,BasketballVignette,,,,Q119,,,,,,,,,
2020-12-28 12:37:43,2020-12-28 12:44:30,IP Address,65.27.109.126,100,407,True,2020-12-28 12:44:30,R_2EcmbW2pKjXCSVi,,,,,44.2682037353515625,-88.4264984130859375,anonymous,EN,,,,,,,,,,,,,,,,,,ie,,,53.177,53.177,132.004,1,,,,,,10,50,"Angry,Devious,Jealous",The star player on your college's basketball team,Your sister|The coach of your college's basketball team|The star player on your college's basketball team|The president of the college,Hard to deal with,Hard to deal with|Easy going|Shy|Unselfish,,,Sexual assault,Cheating|Accepting bribes|Theft|Sexual assault,,,30,75,"Angry,Sad,Depressed,Tired,Distressed,Devious,Jealous",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Male,1,0,0,Married,Bachelor's degree,95000,A1UBV2NP7OVDVV,,0,1,3,0,0,1,3,,,91162364,BasketballVignette,Crying:BasketballandBehaviorChange,,,Q127,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC1:BB|AC4:BB|AC2:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:40:00,2020-12-28 12:44:32,IP Address,67.168.137.155,100,271,True,2020-12-28 12:44:33,R_2WvYnw8hMRscJys,,,,,47.14349365234375,-122.1678009033203125,anonymous,EN,,,,,,oaie,,,,,,,,,,,,,,,,,,,61.848,61.848,63.639,1,,,,,,,,,,,,,,,,,,,,0,0,21.644,0,0,0,32.206,0,45,50,"Angry,Jealous",True,Groping her,Drinking and driving|Drug use|Groping her|Stealing from you,,,,,Jealous,Jealous|Happy|Intelligent|Scared,81,81,"Depressed,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,29,Male,1,0,1,Single,High school (secondary school),120000,AJ4T7PTRYNSUW,,1,1,0,3,0,1,,3,,18468475,SisterVignettePage1,,Depression:Sister,,Q103,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC5:S|AC1:S|AC2:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 12:27:49,2020-12-28 12:44:35,IP Address,65.100.129.59,100,1006,True,2020-12-28 12:44:35,R_A1Edh2zHJZItIMF,,,,,39.6562042236328125,-104.78659820556640625,anonymous,EN,,,,,,,,,,,oea,,,,,,,,,,,,,,0,0,13.968,0,,,,,,,,,,,,,,,,,,,,0,0,14.251,0,0,0,17.645,0,72,67,"Sad,Jealous,Confident",,Groping her,Drug use|Stealing from you|Groping her|Drinking and driving,,,Your mother,Your brother|You best friend|Your father|Your mother,Jealous,Scared|Jealous|Intelligent|Happy,72,67,"Depressed,Distressed,Jealous",94,0,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,1,1,0,Married,Bachelor's degree,35000,AW5Z3MGBB7TLZ,no comments,1,1,0,3,0,1,,3,,31405876,SisterVignettePage1,,Crying:Sister,,Q113,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC4:S|AC2:S|AC5:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 12:27:49,2020-12-28 12:44:41,IP Address,96.248.222.6,100,1012,True,2020-12-28 12:44:42,R_pH1RGXFTKp2IP8l,,,,,36.8307037353515625,-76.31459808349609375,anonymous,EN,,,,,,oaie,,,,,,,,,,,,,,,84.236,84.236,137.792,1,,,,,,4,4,"Devious,Jealous",The star player on your college's basketball team,The star player on your college's basketball team|Your sister|The president of the college|The coach of your college's basketball team,,,,,Sexual assault,Theft|Sexual assault|Accepting bribes|Cheating,Very succesful,Very unsuccessful|Much smaller|Much larger|Very succesful,3,3,"Mentally ill,Guilty,Distressed,Devious,Jealous",97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Female,6,3,4,Married,High school (secondary school),65000,A36ZKMRJCHF2HX,,0,1,3,0,0,1,3,,,88936988,BasketballVignette,Crying:Basketball,,,Q103,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC1:BB|AC5:BB|AC4:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 12:34:23,2020-12-28 12:44:44,IP Address,97.124.61.3,100,620,True,2020-12-28 12:44:44,R_02Ljau5P5Uj8Xo5,,,,,33.3428955078125,-111.63469696044921875,anonymous,EN,,,oae,,,,,,,,,,,,,,,,,,,,,,2.271,7.311,9.248,12,,,,,,,,,,,,,,,,,,,,4.429,327.43,328.322,20,5.933,28.669,28.959,3,100,77,"Angry,Sad,Depressed,Scared,Distressed,Traumatized,Violated",,Groping her,Stealing from you|Drug use|Groping her|Drinking and driving,Your brother-in-law lost his house in a fire,Your brother-in-law sold his house and is waiting to buy a new one|Yourbrother-in-law just moved to the area and needed a place to stay|Your brother-in-law lost his house in a fire|Your brother-in-law lost his job,,,Jealous,Scared|Jealous|Intelligent|Happy,100,100,"Angry,Sad,Suicidal,Mentally ill,Depressed,Scared,Distressed,Traumatized,Violated",100,100,,,,,,,,,,,,,,,,,,,,,,,,,28,Male,0,0,0,Single,GED,24500,A2TVJTQ4VXATE6,"I think I may have missed an attention check toward the end, I am not sure.",1,1,0,3,0,1,,3,,16319141,SisterVignettePage1,,CryingandBehaviorChange:Sister,,Q97,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC5:S|AC2:S|AC3:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 12:39:21,2020-12-28 12:44:49,IP Address,45.25.151.173,100,327,True,2020-12-28 12:44:50,R_eKVKvaNtqvb52w1,,,,,41.8209075927734375,-87.85150146484375,anonymous,EN,,,,,,,aie,,,,,,,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.593,0,,,,,50,25,"Angry,Sad,Depressed,Scared,Distressed,Jealous,Traumatized",Hitting her,Drug use|Hitting her|Drinking and driving|Stealing from you,True,,,Extremely rude and avoidant,Extremely rude and avoidant|Pleasant|Kind and courteous|Shy,,50,25,"Angry,Sad,Depressed,Scared,Distressed,Jealous,Traumatized",100,0,36,Male,1,1,2,Married,Bachelor's degree,62000,A34WIUP7WCM3WB,,0,1,0,0,3,1,,,3,41699985,IntroSex,,,Crying:Partner,Q105,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 2 Partner|AC 1 Partner|AC 4 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
2020-12-28 12:44:14,2020-12-28 12:44:54,IP Address,45.26.19.0,100,40,True,2020-12-28 12:44:55,R_3QPiVVBJcuftRyp,,,,,37.6678009033203125,-97.3600006103515625,anonymous,EN,,,,,,,,,,,,aoe,,,,,,,,,0,0,9.089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,,,,,BasketballVignette,,,,Q115,,,,,,,,,
2020-12-28 12:34:36,2020-12-28 12:45:07,IP Address,108.21.192.116,100,631,True,2020-12-28 12:45:07,R_2dj93NbQ8bsk7kZ,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,ao,,,,,,,,,,,,,,,,,,,,136.531,192.922,219.183,5,,,,,,0,1,"Angry,Jealous",,,Hard to deal with,Shy|Hard to deal with|Easy going|Unselfish,,,Sexual assault,Accepting bribes|Cheating|Theft|Sexual assault,Very succesful,Much smaller|Very succesful|Very unsuccessful|Much larger,0,0,"Depressed,Calm",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,1,0,0,Single,Bachelor's degree,34000,A2JTSH1VPJQ8FR,that last part was surprising,0,1,3,0,0,1,3,,,43569813,BasketballVignette,VerbalRequest:Basketball,,,Q93,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC4:BB|AC5:BB|AC2:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:41:00,2020-12-28 12:45:11,IP Address,67.166.154.196,100,250,True,2020-12-28 12:45:11,R_3JFzXrmYy4xPisT,,,,,37.675506591796875,-121.006805419921875,anonymous,EN,,,,,,,,,,,,,,,,,,ie,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55.018,0,,,,,31,0,"Angry,Depressed,Scared,Distressed,Jealous",Hitting her,Hitting her|Drug use|Drinking and driving|Stealing from you,True,,,Extremely rude and avoidant,Extremely rude and avoidant|Pleasant|Kind and courteous|Shy,,50,50,"Angry,Sad,Depressed,Scared,Jealous,Traumatized",85,0,34,Male,1,0,0,Single,High school (secondary school),18000,AVCOBHDVXZOZL,,0,1,0,0,3,1,,,3,48766823,IntroSex,,,Depression:Partner,Q127,,,,,,,Partner T1 DV|Partner T1 Action|Partner T1 Belief|Partner T1 Emotion,AC 2 Partner|AC 1 Partner|AC 4 Partner,Partner T2 DV|Partner T2 Belief|Partner T2 Action|Partner T2 Emotions
2020-12-28 12:34:58,2020-12-28 12:45:28,IP Address,66.61.3.170,100,630,True,2020-12-28 12:45:29,R_3KtWdJq2I6EqPfj,,,,,40.8968048095703125,-80.86150360107421875,anonymous,EN,,,,,,,,,,,,,,,,,,ie,,,7.409,40.252,199.364,3,,,,,,0,0,"Angry,Guilty,Distressed,Jealous",The star player on your college's basketball team,The coach of your college's basketball team|The star player on your college's basketball team|Your sister|The president of the college,Hard to deal with,Unselfish|Hard to deal with|Easy going|Shy,,,Sexual assault,Sexual assault|Theft|Accepting bribes|Cheating,,,0,0,"Angry,Sad,Tired",75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Female,0,0,0,Married,High school (secondary school),39000,A5Z9DOJRPICW1,,0,1,3,0,0,1,3,,,29323145,BasketballVignette,Depression:Basketball,,,Q127,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC2:BB|AC1:BB|AC4:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:45:05,2020-12-28 12:45:30,IP Address,73.244.236.191,100,25,True,2020-12-28 12:45:31,R_PG3rmQKeZBeE18Z,,,,,25.99200439453125,-80.27020263671875,anonymous,EN,,ou,,,,,,,,,,,,,,,,,,,6.708,6.708,8.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,,,,,BasketballVignette,,,,Q95,,,,,,,,,
2020-12-28 12:37:16,2020-12-28 12:45:32,IP Address,98.244.46.160,100,496,True,2020-12-28 12:45:32,R_3ESRRoT0oHPNofi,,,,,38.6352996826171875,-121.4557952880859375,anonymous,EN,,,oae,,,,,,,,,,,,,,,,,,0,0,110.669,0,,,,,,33,17,"Angry,Devious,Jealous",,,Hard to deal with,Easy going|Shy|Hard to deal with|Unselfish,None of them did,All of them did|Half of them did|Three of them did|None of them did,,,Very succesful,Very succesful|Much larger|Much smaller|Very unsuccessful,33,17,"Angry,Devious,Jealous",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,Female,3,0,1,Divorced,Bachelor's degree,27000,A12MV66U9VGLQ1,thank you,0,1,3,0,0,1,3,,,50298610,BasketballVignette,Crying:Basketball,,,Q97,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC2:BB|AC3:BB|AC5:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 12:38:34,2020-12-28 12:45:40,IP Address,104.11.61.83,100,426,True,2020-12-28 12:45:41,R_3qmV1HYrRb13gMI,,,,,37.95770263671875,-122.0756988525390625,anonymous,EN,,,oae,,,,,,,,,,,,,,,,,,,,,,3.69,85.923,102.797,3,,,,,,,,,,,,,,,,,,,,2.523,10.223,35.846,3,2.477,10.169,39.888,3,10,10,"Angry,Depressed,Distressed,Jealous",True,Groping her,Drinking and driving|Drug use|Groping her|Stealing from you,,,,,Jealous,Happy|Intelligent|Jealous|Scared,10,20,"Angry,Depressed,Distressed,Devious,Jealous",100,0,,,,,,,,,,,,,,,,,,,,,,,,,54,Male,1,0,2,Married,Master's degree,225000,A8KX1HFH8NE2Q,"Thanks for the opportunity to participate, good luck with your research and stay safe!",1,1,0,3,0,1,,3,,3060366,SisterVignettePage1,,VerbalRequest:Sister,,Q97,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC1:S|AC2:S|AC5:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 12:26:48,2020-12-28 12:45:45,IP Address,73.94.200.131,100,1136,True,2020-12-28 12:45:45,R_Rw54I6AhVzq7uxP,,,,,44.9398956298828125,-93.25479888916015625,anonymous,EN,ao,,,,,,,,,,,,,,,,,,,,,,,,3.157,17.234,18.229,2,,,,,,,,,,,,,,,,,,,,1.121,5.061,18.992,3,1.611,20.619,21.255,2,1,1,"Angry,Guilty,Distressed,Devious,Jealous",True,,,Your brother-in-law lost his house in a fire,Your brother-in-law lost his job|Yourbrother-in-law just moved to the area and needed a place to stay|Your brother-in-law lost his house in a fire|Your brother-in-law sold his house and is waiting to buy a new one,,,Jealous,Intelligent|Happy|Scared|Jealous,67,33,"Sad,Depressed,Scared,Distressed,Traumatized,Violated",90,0,,,,,,,,,,,,,,,,,,,,,,,,,29,Female,0,0,0,Unmarried in a long-term relationship,Associate degree,60000,A2Y87M8V0N1M6P,Interesting study!,0,1,0,3,0,1,,3,,28722830,SisterVignettePage1,,Depression:Sister,,Q93,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC5:S|AC3:S|AC1:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
2020-12-28 12:39:44,2020-12-28 12:45:49,IP Address,73.126.146.52,100,364,True,2020-12-28 12:45:50,R_DdD68TDKkIeoA13,,,,,41.748992919921875,-72.690399169921875,anonymous,EN,,,,,,,,,,,oea,,,,,,,,,,0,0,124.177,0,,,,,,22,13,"Angry,Mentally ill,Guilty,Devious,Jealous",The star player on your college's basketball team,The star player on your college's basketball team|The coach of your college's basketball team|The president of the college|Your sister,Hard to deal with,Unselfish|Easy going|Shy|Hard to deal with,,,,,Very succesful,Much smaller|Very succesful|Very unsuccessful|Much larger,22,13,"Angry,Sad,Suicidal,Mentally ill,Distressed,Jealous",100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Male,1,0,0,Single,Bachelor's degree,200000,A3OPRR8AXT6OSJ,,0,1,3,0,0,1,3,,,22636470,BasketballVignette,SuicideAttempt:Basketball,,,Q113,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC2:BB|AC5:BB|AC1:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 12:40:08,2020-12-28 12:45:59,IP Address,47.37.186.212,100,351,True,2020-12-28 12:46:00,R_1OruHU02z78CU9T,,,,,33.7626953125,-118.137603759765625,anonymous,EN,,,,,,,,,,,,,,,,,,,ae,,4.344,4.344,5.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,,,,,BasketballVignette,,,,Q129,,,,,,,,,
2020-12-28 12:31:07,2020-12-28 12:46:09,IP Address,74.105.141.102,100,902,True,2020-12-28 12:46:10,R_bKnzAESzM0PBzup,,,,,41.0428924560546875,-74.10040283203125,anonymous,EN,,,,,,oaie,,,,,,,,,,,,,,,,,,,,,,,Males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.476,629.334,713.074,2,25,12,"Angry,Mentally ill,Depressed,Distressed,Devious,Jealous",Hitting her,Drug use|Drinking and driving|Stealing from you|Hitting her,,Your romantic partner,Your ex|Your old roomate|Your romantic partner|Your brother,,,False,5,10,"Angry,Sad,Mentally ill,Depressed,Tired,Devious,Jealous",100,0,41,Female,0,0,0,Unmarried in a long-term relationship,High school (secondary school),40000,A1CFPKUOCGJIM6,,0,1,0,0,3,1,,,3,4892200,IntroSex,,,Crying:Partner,Q103,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 1 Partner|AC 5 Partner|AC 3 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
2020-12-28 12:38:58,2020-12-28 12:46:20,IP Address,173.73.43.135,100,442,True,2020-12-28 12:46:20,R_a3RiwaHOPAfnxeh,,,,,39.082794189453125,-77.16739654541015625,anonymous,EN,ao,,,,,,,,,,,,,,,,,,,,,,,,0,0,49.691,0,,,,,,,,,,,,,,,,,,,,0,0,53.747,0,0,0,61.885,0,50,26,"Angry,Sad,Jealous",True,Groping her,Drinking and driving|Groping her|Stealing from you|Drug use,,,Your mother,Your brother|You best friend|Your mother|Your father,,,79,77,"Sad,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,33,Male,1,0,0,Single,Master's degree,51000,AXO22N46CSNVT,,1,1,0,3,0,1,,3,,63940563,SisterVignettePage1,,SuicideAttempt:Sister,,Q93,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC2:S|AC1:S|AC4:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 12:36:17,2020-12-28 12:46:21,IP Address,172.89.54.226,100,604,True,2020-12-28 12:46:22,R_UxXsaHbYAvTKWL7,,,,,33.8744049072265625,-117.85649871826171875,anonymous,EN,,,,ui,,,,,,,,,,,,,,,,,,,,,64.905,66.561,67.464,3,,,,,,,,,,,,,,,,,,,,45.881,48.442,55.802,3,0,0,62.704,0,39,26,"Angry,Distressed,Jealous,Violated",True,Groping her,Groping her|Drug use|Drinking and driving|Stealing from you,,,,,Jealous,Jealous|Scared|Happy|Intelligent,79,88,"Sad,Suicidal,Mentally ill,Depressed,Distressed",100,0,,,,,,,,,,,,,,,,,,,,,,,,,39,Female,2,1,0,Married,Bachelor's degree,25000,AL0KXBNUAQGOB,,1,1,0,3,0,1,,3,,56967615,SisterVignettePage1,,SuicideAttempt:Sister,,Q99,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC1:S|AC2:S|AC5:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
